Age,Attrition,DailyRate,DistanceFromHome,Education,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,BusinessTravel_travel_frequently,BusinessTravel_travel_rarely,Department_research & development,Department_sales,EducationField_life sciences,EducationField_marketing,EducationField_medical,EducationField_other,EducationField_technical degree,JobRole_human resources,JobRole_laboratory technician,JobRole_manager,JobRole_manufacturing director,JobRole_research director,JobRole_research scientist,JobRole_sales executive,JobRole_sales representative,MaritalStatus_married,MaritalStatus_single
36,0,1302,6,4,1,1594,1,1,80,4,2,1,5562,19711,3,y,1,13,3,4,80,1,9,3,3,3,2,0,2,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
40,0,118,14,2,1,1598,4,0,84,3,2,1,4639,11262,1,y,0,15,3,3,80,1,5,2,3,5,4,1,2,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
22,0,457,26,2,1,1605,2,0,85,2,1,3,2814,10293,1,y,1,14,3,2,80,0,4,2,2,4,2,1,3,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
32,0,634,5,4,1,1607,2,0,35,4,1,4,3312,18783,3,y,0,17,3,4,80,2,6,3,3,3,2,0,2,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
30,0,241,7,3,1,1609,2,1,48,2,1,2,2141,5348,1,y,0,12,3,2,80,1,6,3,2,6,4,1,1,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
45,0,1015,5,5,1,1611,3,0,50,1,2,1,5769,23447,1,y,1,14,3,1,80,0,10,3,3,10,7,1,4,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
45,0,336,26,3,1,1612,1,1,52,2,2,1,4385,24162,1,y,0,15,3,1,80,1,10,2,3,10,7,4,5,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
31,0,715,2,4,1,1613,4,1,54,3,2,1,5332,21602,7,y,0,13,3,4,80,0,10,3,3,5,2,0,3,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
49,0,722,25,4,1,1617,3,0,84,3,1,1,3211,22102,1,y,0,14,3,4,80,1,10,3,2,9,6,1,4,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
27,0,1302,19,3,1,1619,4,1,67,2,1,1,4066,16290,1,y,0,11,3,1,80,2,7,3,3,7,7,0,7,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
21,0,546,5,1,1,1623,3,1,97,3,1,4,3117,26009,1,y,0,18,3,3,80,0,3,2,3,2,2,2,2,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
18,1,544,3,2,1,1624,2,0,70,3,1,4,1569,18420,1,y,1,12,3,3,80,0,0,2,4,0,0,0,0,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True
39,0,170,3,2,1,1627,3,1,76,2,2,3,3069,10302,0,y,0,15,3,4,80,1,11,3,3,10,8,0,7,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
39,0,711,4,3,1,1633,1,0,81,3,2,3,5042,3140,0,y,0,13,3,4,80,0,10,2,1,9,2,3,8,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
45,0,1329,2,2,1,1635,4,0,59,2,2,4,5770,5388,1,y,0,19,3,1,80,2,10,3,3,10,7,3,9,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
40,0,448,16,3,1,1641,3,0,84,3,3,4,7945,19948,6,y,1,15,3,4,80,0,18,2,2,4,2,3,3,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
44,0,602,1,5,1,1642,1,1,37,3,2,4,5743,10503,4,y,1,11,3,3,80,0,14,3,3,10,7,0,2,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
35,1,763,15,2,1,1645,1,1,59,1,2,4,5440,22098,6,y,1,14,3,4,80,2,7,2,2,2,2,2,2,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
24,0,567,2,1,1,1646,1,0,32,3,1,4,3760,17218,1,y,1,13,3,3,80,0,6,2,3,6,3,1,3,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
40,1,1329,7,3,1,1649,1,1,73,3,1,1,2166,3339,3,y,1,14,3,2,80,0,10,3,1,4,2,0,3,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
20,0,1141,2,3,1,1657,3,0,31,3,1,3,2783,13251,1,y,0,19,3,1,80,0,2,3,3,2,2,2,2,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True
36,0,311,7,3,1,1659,1,1,77,3,1,2,2013,10950,2,y,0,11,3,3,80,0,15,4,3,4,3,1,3,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
38,0,1189,1,3,1,1668,4,1,90,3,2,4,4735,9867,7,y,0,15,3,4,80,2,19,4,4,13,11,2,9,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
29,0,991,5,3,1,1669,1,1,43,2,2,2,4187,3356,1,y,1,13,3,2,80,1,10,3,2,10,0,0,9,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
32,0,977,2,3,1,1671,4,1,45,3,2,2,5470,25518,0,y,0,13,3,3,80,2,10,4,2,9,5,1,6,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
31,0,1112,5,4,1,1673,1,0,67,3,2,4,5476,22589,1,y,0,11,3,1,80,2,10,2,3,10,0,0,2,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
49,0,464,16,3,1,1674,4,0,74,3,1,1,2587,24941,4,y,1,16,3,2,80,1,17,2,2,2,2,2,2,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
49,0,809,1,3,1,1677,3,1,36,3,4,3,15379,22384,4,y,0,14,3,1,80,0,23,2,3,8,7,0,0,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
41,0,1206,23,2,1,1678,4,1,80,3,3,3,7082,11591,3,y,1,16,3,4,80,0,21,2,3,2,0,0,2,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
20,0,727,9,1,1,1680,4,1,54,3,1,1,2728,21082,1,y,0,11,3,1,80,0,2,3,3,2,2,0,2,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True
36,0,1351,26,4,1,1682,1,1,80,3,2,3,5347,7419,6,y,0,14,3,2,80,2,10,2,2,3,2,0,2,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
23,1,1320,8,1,1,1684,4,1,93,2,1,3,3989,20586,1,y,1,11,3,1,80,0,5,2,3,5,4,1,2,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
53,0,1395,24,4,1,1689,2,1,48,4,3,4,7005,3458,3,y,0,15,3,3,80,0,11,2,3,4,3,1,2,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
32,1,1259,2,4,1,1692,4,1,95,3,1,2,1393,24852,1,y,0,12,3,1,80,0,1,2,3,1,0,0,0,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
55,0,1441,22,3,1,1694,1,1,94,2,1,2,3537,23737,5,y,0,12,3,4,80,1,8,1,3,4,2,1,2,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
37,0,1278,1,4,1,1700,3,1,31,1,2,4,9525,7677,1,y,0,14,3,3,80,2,6,2,2,6,3,1,3,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
35,0,146,2,4,1,1704,1,1,79,2,1,4,4930,13970,0,y,1,14,3,3,80,0,6,2,4,5,4,1,4,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
24,0,581,9,3,1,1707,3,1,62,4,1,3,4401,17616,1,y,0,16,3,4,80,1,5,1,3,5,3,0,4,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
24,1,240,22,1,1,1714,4,1,58,1,1,3,1555,11585,1,y,0,11,3,3,80,1,1,2,3,1,0,0,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
32,0,585,10,3,1,1720,1,1,56,3,1,3,3433,17360,6,y,0,13,3,1,80,1,10,3,2,5,2,1,3,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
31,0,741,2,4,1,1721,2,1,69,3,1,3,3477,18103,1,y,0,14,3,4,80,1,6,2,4,5,2,0,3,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
41,0,552,4,3,1,1722,3,1,60,1,2,2,6430,20794,6,y,0,19,3,2,80,1,10,4,3,3,2,1,2,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
40,0,369,8,2,1,1724,2,0,92,3,2,1,6516,5041,2,y,1,16,3,2,80,1,18,3,3,1,0,0,0,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
46,0,717,13,4,1,1727,3,1,34,3,2,2,5562,9697,6,y,0,14,3,4,80,0,19,3,3,10,7,0,9,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
35,0,1370,27,4,1,1728,4,1,49,3,2,3,6883,5151,2,y,0,16,3,2,80,1,17,3,3,7,7,0,7,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
30,0,793,16,1,1,1729,2,1,33,3,1,4,2862,3811,1,y,0,12,3,2,80,1,10,2,2,10,0,0,8,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
47,0,543,2,4,1,1731,3,1,87,3,2,2,4978,3536,7,y,0,11,3,4,80,1,4,3,1,1,0,0,0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
32,1,964,1,2,1,1734,1,1,34,1,2,2,6735,12147,6,y,0,15,3,2,80,0,10,2,3,0,0,0,0,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
23,0,160,4,1,1,1735,3,0,51,3,1,2,3295,12862,1,y,0,13,3,3,80,0,3,3,1,3,2,1,2,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
39,0,792,1,3,1,1737,4,1,77,3,2,4,6472,8989,1,y,1,15,3,4,80,1,9,2,3,9,8,5,8,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
32,0,371,19,3,1,1739,4,1,80,1,3,3,9610,3840,3,y,0,13,3,3,80,1,10,2,1,4,3,0,2,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
30,0,1312,2,4,1,1745,4,0,78,2,1,1,4968,26427,0,y,0,16,3,4,80,0,10,2,3,9,7,0,7,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
24,0,897,10,3,1,1746,1,1,59,3,1,4,2145,2097,0,y,0,14,3,4,80,1,3,2,3,2,2,2,1,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
31,0,1003,5,3,1,1749,1,1,51,3,2,3,8346,20943,1,y,0,19,3,3,80,1,6,3,3,5,2,0,2,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
29,1,428,9,3,1,1752,2,0,52,1,1,2,2760,14630,1,y,0,13,3,3,80,0,2,3,3,2,2,2,2,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True
30,0,979,15,2,1,1754,3,1,94,2,3,1,7140,3088,2,y,0,11,3,1,80,1,12,2,3,7,7,1,7,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
33,0,1283,2,3,1,1756,4,0,62,3,2,2,5147,10697,8,y,0,15,3,4,80,0,13,2,2,11,7,1,7,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
49,0,1313,11,4,1,1757,4,0,80,3,2,4,4507,8191,3,y,0,12,3,3,80,0,8,1,4,5,1,0,4,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
38,0,594,2,2,1,1760,3,0,75,2,1,2,2468,15963,4,y,0,14,3,2,80,1,9,4,2,6,1,0,5,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
29,0,590,4,3,1,1762,4,0,91,2,1,1,2109,10007,1,y,0,13,3,3,80,1,1,2,3,1,0,0,0,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
30,0,305,16,3,1,1763,3,1,58,4,2,3,5294,9128,3,y,0,16,3,3,80,1,10,3,3,7,0,1,7,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
32,0,953,5,4,1,1764,2,1,65,3,1,2,2718,17674,2,y,0,14,3,2,80,0,12,3,3,7,7,0,7,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
38,0,833,18,3,1,1766,2,1,60,1,2,4,5811,24539,3,y,1,16,3,3,80,1,15,2,3,1,0,1,0,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
33,0,775,4,3,1,1771,4,1,90,3,2,2,3055,6194,5,y,0,15,3,4,80,2,11,2,2,9,8,1,7,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
34,0,1375,10,3,1,1774,4,1,87,3,2,3,4001,12313,1,y,1,14,3,3,80,1,15,3,3,15,14,0,7,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
34,0,511,3,2,1,1779,4,0,32,1,2,4,6029,25353,5,y,0,12,3,1,80,0,6,3,3,2,2,2,2,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
21,1,337,7,1,1,1780,2,1,31,3,1,2,2679,4567,1,y,0,13,3,2,80,0,1,3,3,1,0,1,0,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True
38,0,1153,6,2,1,1782,4,0,40,2,1,3,3702,16376,1,y,0,11,3,2,80,1,5,3,3,5,4,0,4,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False
31,0,196,29,4,1,1784,1,0,91,2,2,4,5468,13402,1,y,0,14,3,1,80,2,13,3,3,12,7,5,7,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
51,0,942,3,3,1,1786,1,0,53,3,3,3,13116,22984,2,y,0,11,3,4,80,0,15,2,3,2,2,2,2,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False
37,0,589,9,2,1,1787,2,1,46,2,2,2,4189,8800,1,y,0,14,3,1,80,2,5,2,3,5,2,0,3,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
36,0,1383,10,3,1,1790,4,1,90,3,3,1,8321,25949,7,y,1,13,3,4,80,1,15,1,3,12,8,5,7,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
37,0,1239,8,2,1,1794,3,1,89,3,2,2,4071,12832,2,y,0,13,3,3,80,0,19,4,2,10,0,4,7,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
46,0,849,26,2,1,1801,2,1,98,2,2,2,7991,25166,8,y,0,15,3,3,80,0,6,3,3,2,2,2,2,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
42,0,1128,13,3,1,1803,2,1,95,4,2,1,5538,5696,5,y,0,18,3,3,80,2,10,2,2,0,0,0,0,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
34,1,234,9,4,1,1807,4,1,93,3,2,1,5346,6208,4,y,0,17,3,3,80,1,11,3,2,7,1,0,7,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
37,1,370,10,4,1,1809,4,1,58,3,2,1,4213,4992,1,y,0,15,3,2,80,0,10,4,1,10,3,0,8,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
43,0,343,9,3,1,1813,1,1,52,3,1,3,2438,24978,4,y,0,13,3,3,80,0,7,2,2,3,2,1,2,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
41,0,447,5,3,1,1814,2,1,85,4,2,2,6870,15530,3,y,0,12,3,1,80,0,11,3,1,3,2,1,2,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
26,1,920,20,2,1,1818,4,0,69,3,1,2,2148,6889,0,y,1,11,3,3,80,0,6,3,3,5,1,1,4,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
40,0,1194,1,3,1,1822,3,0,52,3,2,4,6513,9060,4,y,0,17,3,4,80,1,12,3,3,5,3,0,3,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
35,0,185,23,4,1,1826,2,1,91,1,1,3,2705,9696,0,y,0,16,3,2,80,1,6,2,4,5,4,0,3,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
54,0,431,7,4,1,1830,4,0,68,3,2,4,6854,15696,4,y,0,15,3,2,80,1,14,2,2,7,1,1,7,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
31,0,1125,7,4,1,1833,1,0,68,3,3,1,9637,8277,2,y,0,14,3,4,80,2,9,3,3,3,2,2,2,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
26,0,572,10,3,1,1836,3,1,46,3,2,4,4684,9125,1,y,0,13,3,1,80,0,5,4,3,5,3,1,2,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
58,0,1216,15,4,1,1837,1,1,87,3,4,3,15787,21624,2,y,1,14,3,2,80,0,23,3,3,2,2,2,2,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
18,0,1431,14,3,1,1839,2,0,33,3,1,3,1514,8018,1,y,0,16,3,3,80,0,0,4,1,0,0,0,0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
31,1,359,18,5,1,1842,4,1,89,4,1,1,2956,21495,0,y,0,17,3,3,80,0,2,4,3,1,0,0,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
27,0,1297,5,2,1,1850,4,0,53,3,1,4,2379,19826,0,y,1,14,3,3,80,0,6,3,2,5,4,0,2,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
29,0,574,20,1,1,1852,4,1,40,3,1,4,3812,7003,1,y,0,13,3,2,80,0,11,3,4,11,8,3,10,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
32,0,1318,10,4,1,1853,4,1,79,3,2,4,4648,26075,8,y,0,13,3,3,80,0,4,2,4,0,0,0,0,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
47,0,207,9,4,1,1856,2,0,64,3,1,3,2105,5411,4,y,0,12,3,3,80,0,7,2,3,2,2,2,0,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
46,0,706,2,2,1,1857,4,1,82,3,3,4,8578,19989,3,y,0,14,3,3,80,1,12,4,2,9,8,4,7,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
28,0,280,1,2,1,1858,3,1,43,3,1,4,2706,10494,1,y,0,15,3,2,80,1,3,2,3,3,2,2,2,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
29,0,726,29,1,1,1859,4,1,93,1,2,3,6384,21143,8,y,0,17,3,4,80,2,11,3,3,7,0,1,6,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
42,0,1142,8,3,1,1860,4,1,81,3,1,3,3968,13624,4,y,0,13,3,4,80,0,8,3,3,0,0,0,0,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
32,1,414,2,4,1,1862,3,1,82,2,2,2,9907,26186,7,y,1,12,3,3,80,0,7,3,2,2,2,2,2,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
29,0,352,6,1,1,1865,4,1,87,2,1,2,2804,15434,1,y,0,11,3,4,80,0,1,3,3,1,0,0,0,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
28,0,1172,3,3,1,1875,2,0,78,3,1,2,2856,3692,1,y,0,19,3,4,80,1,1,3,3,1,0,0,0,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False
30,1,945,9,3,1,1876,2,1,89,3,1,4,1081,16019,1,y,0,13,3,3,80,0,1,3,2,1,0,0,0,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True
36,0,1266,10,4,1,1880,2,0,63,2,2,3,5673,6060,1,y,1,13,3,1,80,1,10,4,3,10,9,1,7,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
31,0,311,20,3,1,1881,2,1,89,3,2,3,4197,18624,1,y,0,11,3,1,80,1,10,2,3,10,8,0,2,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
29,0,592,7,3,1,1883,4,1,59,3,1,1,2062,19384,3,y,0,14,3,2,80,0,11,2,3,3,2,1,2,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
35,0,219,16,2,1,1886,4,0,44,2,2,2,4788,25388,0,y,1,11,3,4,80,0,4,2,3,3,2,0,2,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
45,0,556,25,2,1,1888,2,0,93,2,2,4,5906,23888,0,y,0,13,3,4,80,2,10,2,2,9,8,3,8,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
26,0,482,1,2,1,1893,2,0,90,2,1,3,2933,14908,1,y,1,13,3,3,80,1,1,3,2,1,0,1,0,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
56,1,1162,24,2,1,1907,1,1,97,3,1,4,2587,10261,1,y,0,16,3,4,80,0,5,3,3,4,2,1,0,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
36,0,335,17,2,1,1908,3,1,33,2,2,2,5507,16822,2,y,0,16,3,3,80,2,12,1,1,4,2,1,3,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
31,0,1079,10,2,1,1912,3,0,86,3,2,4,6583,20115,2,y,1,11,3,4,80,1,8,2,3,5,2,1,4,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
34,0,735,3,1,1,1915,4,0,75,2,2,4,8103,16495,3,y,1,12,3,3,80,0,9,3,2,4,2,0,1,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
45,0,1297,1,4,1,1922,2,1,44,3,2,3,5399,14511,4,y,0,12,3,3,80,0,12,3,3,4,2,0,3,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
33,0,217,10,4,1,1924,2,1,43,3,2,3,5487,10410,1,y,0,14,3,2,80,0,10,2,2,10,4,0,9,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
28,0,783,1,2,1,1927,3,1,42,2,2,4,6834,19255,1,y,1,12,3,3,80,1,7,2,3,7,7,0,7,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
29,1,746,24,3,1,1928,3,1,45,4,1,1,1091,10642,1,y,0,17,3,4,80,0,1,3,3,1,0,0,0,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True
39,0,1251,21,4,1,1929,1,0,32,1,2,3,5736,3987,6,y,0,19,3,3,80,1,10,1,3,3,2,1,2,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
27,0,1354,2,4,1,1931,2,1,41,3,1,2,2226,6073,1,y,0,11,3,3,80,1,6,3,2,5,3,1,2,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
47,0,1169,14,4,1,1934,3,1,64,3,2,2,5467,2125,8,y,0,18,3,3,80,1,16,4,4,8,7,1,7,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
56,0,1443,11,5,1,1935,4,0,89,2,2,1,5380,20328,4,y,0,16,3,3,80,1,6,3,3,0,0,0,0,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
32,1,238,5,2,1,1939,1,0,47,4,1,3,2432,15318,3,y,1,14,3,1,80,0,8,2,3,4,1,0,3,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
42,0,419,12,4,1,1943,2,1,77,3,2,4,5087,2900,3,y,1,12,3,3,80,2,14,4,3,0,0,0,0,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
27,1,1337,22,3,1,1944,1,0,58,2,1,2,2863,19555,1,y,0,12,3,1,80,0,1,2,3,1,0,0,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
35,0,682,18,4,1,1945,2,1,71,3,2,1,5561,15975,0,y,0,16,3,4,80,1,6,2,1,5,3,0,4,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
28,0,1103,16,3,1,1947,3,1,49,3,1,3,2144,2122,1,y,0,14,3,3,80,0,5,3,2,5,3,1,4,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
31,0,976,3,2,1,1948,3,1,48,3,1,1,3065,3995,1,y,1,13,3,4,80,1,4,3,4,4,2,2,3,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
34,0,1239,13,4,1,1951,4,1,39,3,3,3,8628,22914,1,y,0,18,3,3,80,1,9,2,2,8,7,1,1,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
28,1,1404,17,3,1,1960,3,1,32,2,1,4,2367,18779,5,y,0,12,3,1,80,1,6,2,2,4,1,0,3,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
38,0,1404,1,3,1,1961,1,1,59,2,1,1,2858,11473,4,y,0,14,3,1,80,0,20,3,2,1,0,0,0,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True
35,0,1224,7,4,1,1962,3,0,55,3,2,4,5204,13586,1,y,1,11,3,4,80,0,10,2,3,10,8,0,9,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
31,1,754,26,4,1,1967,1,1,63,3,2,4,5617,21075,1,y,1,11,3,3,80,0,10,4,3,10,7,0,8,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
53,1,1168,24,4,1,1968,1,1,66,3,3,1,10448,5843,6,y,1,13,3,2,80,0,15,2,2,2,2,2,2,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
43,0,574,11,3,1,1971,1,1,30,3,3,3,7510,16873,1,y,0,17,3,2,80,1,10,1,3,10,9,0,9,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
38,0,1444,1,4,1,1972,4,1,88,3,1,2,2991,5224,0,y,1,11,3,2,80,1,7,2,3,6,2,1,2,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False
54,0,157,10,3,1,1980,3,0,77,3,2,1,4440,25198,6,y,1,19,3,4,80,0,9,3,3,5,2,1,4,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
